matrix1	part1	matrix2	part2	count
Whelan2017_full	Subset4_09	Whelan2015_D1	Gene_0446	6
Whelan2017_full	Subset4_09	Whelan2015_D1	Gene_0470	1
Whelan2017_full	Subset4_09	Whelan2015_D10	Gene_0446	6
Whelan2017_full	Subset4_09	Whelan2015_D10	Gene_0470	1
Whelan2017_full	Subset4_09	Whelan2015_D20	Gene_0446	5
Whelan2017_full	Subset4_09	Whelan2015_D20	Gene_0470	1
Whelan2017_full	Subset4_10	Borowiec2015_Total1080	OG448.fasta.aln_gene509	66
Whelan2017_full	Subset4_10	Moroz2014_3d	0487	60
Whelan2017_full	Subset4_10	Simion2017	V2META13420-42-Calc_Hmm10-BMGE05	56
Whelan2017_full	Subset4_10	Whelan2015_D1	Gene_0487	133
Whelan2017_full	Subset4_10	Whelan2015_D10	Gene_0487	138
Whelan2017_full	Subset4_10	Whelan2015_D20	Gene_0487	124
Whelan2017_full	Subset4_11	Borowiec2015_Total1080	OG254.fasta.aln_gene301	46
Whelan2017_full	Subset4_11	Chang2015	glcn	61
Whelan2017_full	Subset4_11	Moroz2014_3d	0509	13
Whelan2017_full	Subset4_11	Simion2017	V2META12674-42-Calc_Hmm10-BMGE05	63
Whelan2017_full	Subset4_11	Whelan2017_strict	Subset10_01	373
Whelan2017_full	Subset4_12	Simion2017	V2META10402-2-2-42-Calc_Hmm10-BMGE05	129
Whelan2017_full	Subset4_12	Whelan2015_D1	Gene_0557	17
Whelan2017_full	Subset4_12	Whelan2015_D10	Gene_0557	17
Whelan2017_full	Subset4_12	Whelan2015_D20	Gene_0557	17
Whelan2017_full	Subset4_12	Whelan2017_strict	Subset5_01	256
Whelan2017_full	Subset4_13	Borowiec2015_Total1080	OG450.fasta.aln_gene512	160
Whelan2017_full	Subset4_13	Hejnol2009	Tribe2787_0	42
Whelan2017_full	Subset4_13	Simion2017	V2META14554-42-Calc_Hmm10-BMGE05	104
Whelan2017_full	Subset4_13	Whelan2015_D1	Gene_0623	108
Whelan2017_full	Subset4_13	Whelan2015_D10	Gene_0623	112
Whelan2017_full	Subset4_13	Whelan2015_D20	Gene_0623	103
Whelan2017_full	Subset4_14	Hejnol2009	Tribe4670_0	95
Whelan2017_full	Subset4_14	Ryan2013_est	gene405	55
Whelan2017_full	Subset4_14	Simion2017	V2META14213-42-Calc_Hmm10-BMGE05	44
Whelan2017_full	Subset4_15	Ryan2013_est	gene332	25
Whelan2017_full	Subset4_15	Simion2017	V2META13418-42-Calc_Hmm10-BMGE05	119
Whelan2017_full	Subset4_16	Hejnol2009	Tribe3535_0	9
Whelan2017_full	Subset4_16	Moroz2014_3d	0786	21
Whelan2017_full	Subset4_16	Simion2017	V2META14978-42-Calc_Hmm10-BMGE05	61
Whelan2017_full	Subset4_16	Whelan2015_D1	Gene_0786	97
Whelan2017_full	Subset4_16	Whelan2015_D10	Gene_0786	96
Whelan2017_full	Subset4_16	Whelan2015_D20	Gene_0786	93
Whelan2017_full	Subset4_17	Borowiec2015_Total1080	OG916.fasta.aln_gene1001	52
Whelan2017_full	Subset4_17	Hejnol2009	Tribe2974_0	13
Whelan2017_full	Subset4_17	Moroz2014_3d	0819	6
Whelan2017_full	Subset4_17	Ryan2013_est	gene177	15
Whelan2017_full	Subset4_17	Simion2017	V2META14108-42-Calc_Hmm10-BMGE05	35
Whelan2017_full	Subset4_17	Whelan2015_D1	Gene_0819	81
Whelan2017_full	Subset4_17	Whelan2015_D10	Gene_0819	82
Whelan2017_full	Subset4_17	Whelan2015_D20	Gene_0819	77
Whelan2017_full	Subset4_18	Borowiec2015_Total1080	OG361.fasta.aln_gene416	184
Whelan2017_full	Subset4_18	Moroz2014_3d	0960	26
Whelan2017_full	Subset4_18	Whelan2015_D1	Gene_0960	65
Whelan2017_full	Subset4_19	Whelan2017_strict	Subset5_01	267
Whelan2017_full	Subset4_20	Borowiec2015_Total1080	OG707.fasta.aln_gene778	50
Whelan2017_full	Subset4_20	Simion2017	V2META13816-42-Calc_Hmm10-BMGE05	85
Whelan2017_full	Subset4_21	Moroz2014_3d	1019	2
Whelan2017_full	Subset4_21	Simion2017	V2META10342-1-1-42-Calc_Hmm10-BMGE05	56
Whelan2017_full	Subset4_21	Whelan2017_strict	Subset5_01	212
Whelan2017_full	Subset5_01	Borowiec2015_Total1080	OG897.fasta.aln_gene981	33
Whelan2017_full	Subset5_01	Hejnol2009	Tribe2996_0	19
Whelan2017_full	Subset5_01	Moroz2014_3d	0041	12
Whelan2017_full	Subset5_01	Simion2017	V2META14204-42-Calc_Hmm10-BMGE05	6
Whelan2017_full	Subset5_01	Whelan2015_D1	Gene_0041	150
Whelan2017_full	Subset5_01	Whelan2015_D10	Gene_0041	154
Whelan2017_full	Subset5_01	Whelan2015_D20	Gene_0041	146
Whelan2017_full	Subset5_02	Simion2017	V2META14821-42-Calc_Hmm10-BMGE05	6
Whelan2017_full	Subset5_03	Moroz2014_3d	0054	2
Whelan2017_full	Subset5_03	Simion2017	V2META13687-42-Calc_Hmm10-BMGE05	20
Whelan2017_full	Subset5_04	Whelan2017_strict	Subset17	284
Whelan2017_full	Subset5_05	Moroz2014_3d	0253	24
Whelan2017_full	Subset5_05	Whelan2015_D1	Gene_0253	119
Whelan2017_full	Subset5_05	Whelan2015_D10	Gene_0253	119
Whelan2017_full	Subset5_05	Whelan2015_D20	Gene_0253	83
Whelan2017_full	Subset5_06	Borowiec2015_Total1080	OG1030.fasta.aln_gene28	5
Whelan2017_full	Subset5_06	Hejnol2009	Tribe2747_0	2
Whelan2017_full	Subset5_06	Moroz2014_3d	0272	5
Whelan2017_full	Subset5_06	Moroz2014_3d	0278	102
Whelan2017_full	Subset5_06	Whelan2015_D1	Gene_0272	19
Whelan2017_full	Subset5_06	Whelan2015_D1	Gene_0278	56
Whelan2017_full	Subset5_06	Whelan2015_D10	Gene_0272	20
Whelan2017_full	Subset5_06	Whelan2015_D10	Gene_0278	59
Whelan2017_full	Subset5_06	Whelan2015_D20	Gene_0272	18
Whelan2017_full	Subset5_06	Whelan2015_D20	Gene_0278	50
Whelan2017_full	Subset5_07	Borowiec2015_Total1080	OG116.fasta.aln_gene156	122
Whelan2017_full	Subset5_07	Hejnol2009	Tribe2197_0	37
Whelan2017_full	Subset5_07	Ryan2013_est	gene396	115
Whelan2017_full	Subset5_07	Simion2017	V2META13954-42-Calc_Hmm10-BMGE05	119
Whelan2017_full	Subset5_08	Borowiec2015_Total1080	OG667.fasta.aln_gene734	24
Whelan2017_full	Subset5_08	Hejnol2009	Tribe4027_0	10
Whelan2017_full	Subset5_08	Moroz2014_3d	0641	9
Whelan2017_full	Subset5_08	Simion2017	V2META14530-42-Calc_Hmm10-BMGE05	13
Whelan2017_full	Subset5_08	Whelan2015_D1	Gene_0641	72
Whelan2017_full	Subset5_08	Whelan2015_D10	Gene_0641	74
Whelan2017_full	Subset5_08	Whelan2015_D20	Gene_0641	67
Whelan2017_full	Subset5_09	Borowiec2015_Best108	OG548.fasta.aln_gene67	89
Whelan2017_full	Subset5_09	Borowiec2015_Total1080	OG548.fasta.aln_gene612	83
Whelan2017_full	Subset5_09	Hejnol2009	Tribe5088_0	9
Whelan2017_full	Subset5_09	Moroz2014_3d	0668	33
Whelan2017_full	Subset5_09	Simion2017	V2META14578-42-Calc_Hmm10-BMGE05	162
Whelan2017_full	Subset5_09	Whelan2015_D1	Gene_0668	135
Whelan2017_full	Subset5_09	Whelan2015_D10	Gene_0668	135
Whelan2017_full	Subset5_09	Whelan2015_D20	Gene_0668	126
Whelan2017_full	Subset5_10	Borowiec2015_Total1080	OG672.fasta.aln_gene740	37
Whelan2017_full	Subset5_10	Ryan2013_est	gene277	13
Whelan2017_full	Subset5_10	Simion2017	V2META10948-1-42-Calc_Hmm10-BMGE05	5
Whelan2017_full	Subset5_10	Whelan2017_strict	Subset21_01	200
Whelan2017_full	Subset5_11	Hejnol2009	Tribe2135_0	38
Whelan2017_full	Subset5_11	Ryan2013_est	gene378	53
Whelan2017_full	Subset5_11	Simion2017	V2META13666-42-Calc_Hmm10-BMGE05	40
Whelan2017_full	Subset6_01	Dunn2008	Tribe1181	36
Whelan2017_full	Subset6_01	Hejnol2009	Tribe1555_0	44
Whelan2017_full	Subset6_01	Ryan2013_est	gene283	49
Whelan2017_full	Subset6_01	Simion2017	V2META14378-42-Calc_Hmm10-BMGE05	72
Whelan2017_full	Subset6_02	Whelan2015_D1	Gene_0131	169
Whelan2017_full	Subset6_02	Whelan2015_D10	Gene_0131	171
Whelan2017_full	Subset6_02	Whelan2015_D20	Gene_0131	158
Whelan2017_full	Subset6_03	Hejnol2009	Tribe2192_0	38
Whelan2017_full	Subset6_03	Ryan2013_est	gene123	28
Whelan2017_full	Subset6_03	Simion2017	V2META13959-42-Calc_Hmm10-BMGE05	172
Whelan2017_full	Subset6_03	Whelan2015_D1	Gene_0144	92
Whelan2017_full	Subset6_03	Whelan2015_D10	Gene_0144	91
Whelan2017_full	Subset6_03	Whelan2015_D20	Gene_0144	88
Whelan2017_full	Subset6_04	Hejnol2009	Tribe3276_0	165
Whelan2017_full	Subset6_04	Simion2017	V2META16411-42-Calc_Hmm10-BMGE05	86
Whelan2017_full	Subset7_01	Borowiec2015_Total1080	OG494.fasta.aln_gene558	34
Whelan2017_full	Subset7_01	Hejnol2009	Tribe1796_0	43
Whelan2017_full	Subset7_01	Ryan2013_est	gene114	36
Whelan2017_full	Subset7_01	Simion2017	V2META13582-42-Calc_Hmm10-BMGE05	40
Whelan2017_full	Subset7_02	Borowiec2015_Total1080	OG1099.fasta.aln_gene91	109
Whelan2017_full	Subset7_03	Simion2017	V2META14131-42-Calc_Hmm10-BMGE05	32
Whelan2017_full	Subset7_04	Borowiec2015_Total1080	OG631.fasta.aln_gene696	73
Whelan2017_full	Subset7_04	Hejnol2009	Tribe2663_0	12
Whelan2017_full	Subset7_04	Simion2017	V2META12691-42-Calc_Hmm10-BMGE05	4
Whelan2017_full	Subset7_04	Whelan2017_strict	Subset11_01	204
Whelan2017_full	Subset7_05	Moroz2014_3d	0921	14
Whelan2017_full	Subset7_05	Simion2017	V2META14360-42-Calc_Hmm10-BMGE05	7
Whelan2017_full	Subset7_05	Whelan2015_D1	Gene_0921	47
Whelan2017_full	Subset7_05	Whelan2015_D10	Gene_0921	47
Whelan2017_full	Subset7_05	Whelan2015_D20	Gene_0921	43
Whelan2017_full	Subset8_02	Borowiec2015_Total1080	OG200.fasta.aln_gene243	33
Whelan2017_full	Subset8_02	Ryan2013_est	gene216	55
Whelan2017_full	Subset8_03	Borowiec2015_Total1080	OG1052.fasta.aln_gene49	51
Whelan2017_full	Subset8_03	Hejnol2009	Tribe3990_0	57
Whelan2017_full	Subset8_03	Moroz2014_3d	0950	68
Whelan2017_full	Subset8_03	Whelan2015_D1	Gene_0950	166
Whelan2017_full	Subset8_03	Whelan2015_D10	Gene_0950	169
Whelan2017_full	Subset8_03	Whelan2015_D20	Gene_0950	159
Whelan2017_full	Subset8_04	Simion2017	V2META13118-42-Calc_Hmm10-BMGE05	114
Whelan2017_full	Subset9_01	Whelan2017_strict	Subset7	499
Whelan2017_full	Subset9_02	Chang2015	rps14	180
Whelan2017_full	Subset9_02	Nosenko2013_ribo_14615	KOG0407	13
Whelan2017_full	Subset9_02	Philippe2009	Gene_0094	140
Whelan2017_full	Subset9_02	Simion2017	V2META12944-42-Calc_Hmm10-BMGE05	37
Whelan2017_full	Subset9_02	Whelan2017_strict	Subset16	56
Whelan2017_full	Subset9_03	Chang2015	rps23	264
Whelan2017_full	Subset9_03	Nosenko2013_ribo_11057	KOG1749	97
Whelan2017_full	Subset9_03	Nosenko2013_ribo_14615	KOG1749	142
Whelan2017_full	Subset9_03	Philippe2009	Gene_0103	151
Whelan2017_full	Subset9_03	Whelan2017_strict	Subset7_01	386
Whelan2017_strict	Subset1	Chang2015	rpl2	146
Whelan2017_strict	Subset1	Dunn2008	Tribe184	31
Whelan2017_strict	Subset1	Nosenko2013_ribo_11057	KOG2309	43
Whelan2017_strict	Subset1	Nosenko2013_ribo_14615	KOG2309	62
Whelan2017_strict	Subset1	Philippe2009	Gene_0061	67
Whelan2017_strict	Subset1	Simion2017	V2META12918-42-Calc_Hmm10-BMGE05	170
Whelan2017_strict	Subset10	Borowiec2015_Total1080	OG546.fasta.aln_gene610	157
Whelan2017_strict	Subset10	Simion2017	V2META13203-42-Calc_Hmm10-BMGE05	58
Whelan2017_strict	Subset10_01	Borowiec2015_Total1080	OG254.fasta.aln_gene301	35
Whelan2017_strict	Subset10_01	Chang2015	glcn	47
Whelan2017_strict	Subset10_01	Moroz2014_3d	0509	11
Whelan2017_strict	Subset10_01	Simion2017	V2META10814-1-42-Calc_Hmm10-BMGE05	23
Whelan2017_strict	Subset10_01	Simion2017	V2META12674-42-Calc_Hmm10-BMGE05	53
Whelan2017_strict	Subset10_01	Simion2017	V2META13624-42-Calc_Hmm10-BMGE05	8
Whelan2017_strict	Subset10_01	Whelan2017_full	Subset21_05	468
Whelan2017_strict	Subset10_01	Whelan2017_full	Subset4_06	295
Whelan2017_strict	Subset10_01	Whelan2017_full	Subset4_11	499
Whelan2017_strict	Subset11	Simion2017	V2META12753-42-Calc_Hmm10-BMGE05	14
Whelan2017_strict	Subset11_01	Borowiec2015_Total1080	OG338.fasta.aln_gene390	19
Whelan2017_strict	Subset11_01	Borowiec2015_Total1080	OG631.fasta.aln_gene696	77
Whelan2017_strict	Subset11_01	Hejnol2009	Tribe2663_0	11
Whelan2017_strict	Subset11_01	Simion2017	V2META12691-42-Calc_Hmm10-BMGE05	2
Whelan2017_strict	Subset11_01	Simion2017	V2META13890-42-Calc_Hmm10-BMGE05	2
Whelan2017_strict	Subset11_01	Simion2017	V2META14565-42-Calc_Hmm10-BMGE05	5
Whelan2017_strict	Subset11_01	Whelan2017_full	Subset10_03	207
Whelan2017_strict	Subset11_01	Whelan2017_full	Subset7_04	196
Whelan2017_strict	Subset12	Whelan2017_full	Subset17_01	262
Whelan2017_strict	Subset12_01	Borowiec2015_Total1080	OG635.fasta.aln_gene700	31
Whelan2017_strict	Subset12_01	Hejnol2009	Tribe2330_0	10
Whelan2017_strict	Subset12_01	Simion2017	V2META12743-42-Calc_Hmm10-BMGE05	2
Whelan2017_strict	Subset12_01	Whelan2017_full	Subset10_17	151
Whelan2017_strict	Subset13	Simion2017	V2META14037-42-Calc_Hmm10-BMGE05	97
Whelan2017_strict	Subset13	Whelan2015_D1	Gene_0169	5
Whelan2017_strict	Subset13	Whelan2015_D10	Gene_0169	4
Whelan2017_strict	Subset13	Whelan2015_D20	Gene_0169	4
Whelan2017_strict	Subset13	Whelan2017_full	Subset18_01	246
Whelan2017_strict	Subset13_01	Borowiec2015_Total1080	OG184.fasta.aln_gene225	17
Whelan2017_strict	Subset13_01	Hejnol2009	Tribe3027_0	8
Whelan2017_strict	Subset13_01	Simion2017	V2META10904-42-Calc_Hmm10-BMGE05	131
Whelan2017_strict	Subset13_01	Simion2017	V2META12404-42-Calc_Hmm10-BMGE05	21
Whelan2017_strict	Subset13_01	Simion2017	V2META12814-42-Calc_Hmm10-BMGE05	42
Whelan2017_strict	Subset13_01	Whelan2015_D1	Gene_0281	10
Whelan2017_strict	Subset13_01	Whelan2015_D1	Gene_0428	51
Whelan2017_strict	Subset13_01	Whelan2015_D10	Gene_0281	8
Whelan2017_strict	Subset13_01	Whelan2015_D20	Gene_0281	8
Whelan2017_strict	Subset13_01	Whelan2017_full	Subset21_01	327
Whelan2017_strict	Subset13_01	Whelan2017_full	Subset22_02	150
Whelan2017_strict	Subset14	Whelan2017_full	Subset18_01	287
Whelan2017_strict	Subset14_01	Borowiec2015_Best108	OG689.fasta.aln_gene87	54
Whelan2017_strict	Subset14_01	Borowiec2015_Total1080	OG271.fasta.aln_gene319	6
Whelan2017_strict	Subset14_01	Borowiec2015_Total1080	OG276.fasta.aln_gene324	59
Whelan2017_strict	Subset14_01	Borowiec2015_Total1080	OG689.fasta.aln_gene758	51
Whelan2017_strict	Subset14_01	Hejnol2009	Tribe1658_0	14
Whelan2017_strict	Subset14_01	Moroz2014_3d	0997	8
Whelan2017_strict	Subset14_01	Ryan2013_est	gene16	3
Whelan2017_strict	Subset14_01	Ryan2013_est	gene173	163
Whelan2017_strict	Subset14_01	Simion2017	V2META13766-42-Calc_Hmm10-BMGE05	29
Whelan2017_strict	Subset14_01	Simion2017	V2META13794-42-Calc_Hmm10-BMGE05	80
Whelan2017_strict	Subset14_01	Simion2017	V2META14160-42-Calc_Hmm10-BMGE05	3
Whelan2017_strict	Subset14_01	Simion2017	V2META14192-42-Calc_Hmm10-BMGE05	80
Whelan2017_strict	Subset14_01	Whelan2015_D1	Gene_0703	117
Whelan2017_strict	Subset14_01	Whelan2015_D10	Gene_0703	118
Whelan2017_strict	Subset14_01	Whelan2015_D20	Gene_0703	104
Whelan2017_strict	Subset14_01	Whelan2017_full	Subset18_02	452
Whelan2017_strict	Subset14_01	Whelan2017_full	Subset18_06	422
Whelan2017_strict	Subset14_01	Whelan2017_full	Subset20_02	172
Whelan2017_strict	Subset14_01	Whelan2017_full	Subset20_04	252
Whelan2017_strict	Subset15	Simion2017	V2META13191-42-Calc_Hmm10-BMGE05	4
Whelan2017_strict	Subset15	Whelan2015_D1	Gene_0194	45
Whelan2017_strict	Subset15_01	Borowiec2015_Total1080	OG407.fasta.aln_gene465	8
Whelan2017_strict	Subset15_01	Hejnol2009	Tribe2193_0	6
Whelan2017_strict	Subset15_01	Simion2017	V2META11869-42-Calc_Hmm10-BMGE05	2
Whelan2017_strict	Subset15_01	Simion2017	V2META14820-42-Calc_Hmm10-BMGE05	11
Whelan2017_strict	Subset15_01	Whelan2015_D1	Gene_0337	15
Whelan2017_strict	Subset15_01	Whelan2015_D1	Gene_0545	21
Whelan2017_strict	Subset15_01	Whelan2017_full	Subset10_08	150
Whelan2017_strict	Subset15_01	Whelan2017_full	Subset26_02	180
Whelan2017_strict	Subset16	Chang2015	rps14	45
Whelan2017_strict	Subset16	Nosenko2013_ribo_14615	KOG0407	3
Whelan2017_strict	Subset16	Philippe2009	Gene_0094	28
Whelan2017_strict	Subset16	Simion2017	V2META12944-42-Calc_Hmm10-BMGE05	7
Whelan2017_strict	Subset16	Whelan2017_full	Subset9_02	153
Whelan2017_strict	Subset16_01	Borowiec2015_Best108	OG423.fasta.aln_gene50	20
Whelan2017_strict	Subset16_01	Borowiec2015_Total1080	OG423.fasta.aln_gene483	19
Whelan2017_strict	Subset16_01	Chang2015	fibri	132
Whelan2017_strict	Subset16_01	Nosenko2013_nonribo_9187	KOG1373	3
Whelan2017_strict	Subset16_01	Philippe2009	Gene_0017	18
Whelan2017_strict	Subset16_01	Simion2017	V2META14219-42-Calc_Hmm10-BMGE05	44
Whelan2017_strict	Subset16_01	Whelan2015_D1	Gene_0542	8
Whelan2017_strict	Subset16_01	Whelan2015_D10	Gene_0542	8
Whelan2017_strict	Subset16_01	Whelan2015_D20	Gene_0542	7
Whelan2017_strict	Subset16_01	Whelan2017_full	Subset32_03	379
Whelan2017_strict	Subset16_01	Whelan2017_full	Subset32_04	168
Whelan2017_strict	Subset17	Whelan2017_full	Subset5_04	281
Whelan2017_strict	Subset17_01	Hejnol2009	Tribe2944_0	5
Whelan2017_strict	Subset17_01	Simion2017	V2META12471-42-Calc_Hmm10-BMGE05	58
Whelan2017_strict	Subset17_01	Simion2017	V2META13978-42-Calc_Hmm10-BMGE05	23
Whelan2017_strict	Subset18	Whelan2017_full	Subset24_01	288
Whelan2017_strict	Subset18_01	Borowiec2015_Best108	OG561.fasta.aln_gene71	7
Whelan2017_strict	Subset18_01	Borowiec2015_Total1080	OG561.fasta.aln_gene623	7
Whelan2017_strict	Subset18_01	Chang2015	xpb	55
Whelan2017_strict	Subset18_01	Hejnol2009	Tribe1731_0	12
Whelan2017_strict	Subset18_01	Ryan2013_est	gene47	12
Whelan2017_strict	Subset18_01	Simion2017	V2META11924-42-Calc_Hmm10-BMGE05	15
Whelan2017_strict	Subset18_01	Simion2017	V2META12318-42-Calc_Hmm10-BMGE05	157
Whelan2017_strict	Subset18_01	Simion2017	V2META14419-42-Calc_Hmm10-BMGE05	64
Whelan2017_strict	Subset18_01	Whelan2015_D1	Gene_0989	20
Whelan2017_strict	Subset18_01	Whelan2015_D10	Gene_0989	24
Whelan2017_strict	Subset18_01	Whelan2015_D20	Gene_0989	16
Whelan2017_strict	Subset18_01	Whelan2017_full	Subset20_06	66
Whelan2017_strict	Subset18_01	Whelan2017_full	Subset2_18	326
Whelan2017_strict	Subset19	Chang2015	cpn60	161
Whelan2017_strict	Subset19	Philippe2009	Gene_0013	64
Whelan2017_strict	Subset19_01	Borowiec2015_Best108	OG43.fasta.aln_gene54	14
Whelan2017_strict	Subset19_01	Borowiec2015_Best108	OG52.fasta.aln_gene65	20
Whelan2017_strict	Subset19_01	Borowiec2015_Total1080	OG202.fasta.aln_gene245	7
Whelan2017_strict	Subset19_01	Borowiec2015_Total1080	OG43.fasta.aln_gene500	13
Whelan2017_strict	Subset19_01	Borowiec2015_Total1080	OG44.fasta.aln_gene511	96
Whelan2017_strict	Subset19_01	Borowiec2015_Total1080	OG52.fasta.aln_gene592	19
Whelan2017_strict	Subset19_01	Chang2015	rpl5	3
Whelan2017_strict	Subset19_01	Hejnol2009	Tribe2313_0	6
Whelan2017_strict	Subset19_01	Ryan2013_est	gene71	35
Whelan2017_strict	Subset19_01	Simion2017	V2META10174-2-42-Calc_Hmm10-BMGE05	64
Whelan2017_strict	Subset19_01	Simion2017	V2META12988-42-Calc_Hmm10-BMGE05	50
Whelan2017_strict	Subset19_01	Simion2017	V2META13689-42-Calc_Hmm10-BMGE05	21
Whelan2017_strict	Subset19_01	Simion2017	V2META13732-42-Calc_Hmm10-BMGE05	2
Whelan2017_strict	Subset19_01	Whelan2017_full	Subset24_03	15
Whelan2017_strict	Subset19_01	Whelan2017_full	Subset2_08	199
Whelan2017_strict	Subset19_01	Whelan2017_full	Subset31_04	349
Whelan2017_strict	Subset1_01	Borowiec2015_Total1080	OG390.fasta.aln_gene446	53
Whelan2017_strict	Subset1_01	Borowiec2015_Total1080	OG731.fasta.aln_gene804	33
Whelan2017_strict	Subset1_01	Chang2015	cct_01	85
Whelan2017_strict	Subset1_01	Chang2015	rpl12b	118
Whelan2017_strict	Subset1_01	Chang2015	rpl19a	169
Whelan2017_strict	Subset1_01	Chang2015	rps15	235
Whelan2017_strict	Subset1_01	Dunn2008	Tribe174	50
Whelan2017_strict	Subset1_01	Dunn2008	Tribe199	95
Whelan2017_strict	Subset1_01	Dunn2008	Tribe213	51
Whelan2017_strict	Subset1_01	Nosenko2013_ribo_11057	KOG0886	76
Whelan2017_strict	Subset1_01	Nosenko2013_ribo_11057	KOG0898	49
Whelan2017_strict	Subset1_01	Nosenko2013_ribo_11057	KOG1696	8
Whelan2017_strict	Subset1_01	Nosenko2013_ribo_14615	KOG0886	94
Whelan2017_strict	Subset1_01	Nosenko2013_ribo_14615	KOG0898	111
Whelan2017_strict	Subset1_01	Nosenko2013_ribo_14615	KOG1696	124
Whelan2017_strict	Subset1_01	Philippe2009	Gene_0010	22
Whelan2017_strict	Subset1_01	Philippe2009	Gene_0053	93
Whelan2017_strict	Subset1_01	Philippe2009	Gene_0060	109
Whelan2017_strict	Subset1_01	Philippe2009	Gene_0095	116
Whelan2017_strict	Subset1_01	Philippe2009	Gene_0118	22
Whelan2017_strict	Subset1_01	Ryan2013_est	gene14	31
Whelan2017_strict	Subset1_01	Ryan2013_est	gene339	53
Whelan2017_strict	Subset1_01	Ryan2013_est	gene6	26
Whelan2017_strict	Subset1_01	Simion2017	V2META10144-2-1-42-Calc_Hmm10-BMGE05	102
Whelan2017_strict	Subset1_01	Simion2017	V2META11247-2-42-Calc_Hmm10-BMGE05	178
Whelan2017_strict	Subset1_01	Whelan2017_full	Subset3_01	244
Whelan2017_strict	Subset1_01	Whelan2017_full	Subset3_03	244
Whelan2017_strict	Subset1_01	Whelan2017_full	Subset3_04	294
Whelan2017_strict	Subset1_01	Whelan2017_full	Subset3_05	128
Whelan2017_strict	Subset2	Borowiec2015_Total1080	OG128.fasta.aln_gene168	32
Whelan2017_strict	Subset2	Chang2015	crfg	94
Whelan2017_strict	Subset2	Philippe2009	Gene_0014	8
Whelan2017_strict	Subset2	Simion2017	V2META12716-42-Calc_Hmm10-BMGE05	124
Whelan2017_strict	Subset20	Borowiec2015_Best108	OG716.fasta.aln_gene89	149
Whelan2017_strict	Subset20	Borowiec2015_Total1080	OG716.fasta.aln_gene788	142
Whelan2017_strict	Subset20	Moroz2014_3d	0251	15
Whelan2017_strict	Subset20	Whelan2015_D1	Gene_0251	25
Whelan2017_strict	Subset20	Whelan2015_D10	Gene_0251	25
Whelan2017_strict	Subset20	Whelan2015_D20	Gene_0251	21
Whelan2017_strict	Subset20_01	Simion2017	V2META12399-42-Calc_Hmm10-BMGE05	246
Whelan2017_strict	Subset21	Hejnol2009	Tribe1315_0	2
Whelan2017_strict	Subset21	Ryan2013_est	gene383	4
Whelan2017_strict	Subset21	Simion2017	V2META14666-42-Calc_Hmm10-BMGE05	2
Whelan2017_strict	Subset21_01	Borowiec2015_Best108	OG384.fasta.aln_gene47	32
Whelan2017_strict	Subset21_01	Borowiec2015_Total1080	OG384.fasta.aln_gene439	31
Whelan2017_strict	Subset21_01	Borowiec2015_Total1080	OG672.fasta.aln_gene740	28
Whelan2017_strict	Subset21_01	Moroz2014_3d	1015	12
Whelan2017_strict	Subset21_01	Ryan2013_est	gene277	11
Whelan2017_strict	Subset21_01	Simion2017	V2META10832-1-42-Calc_Hmm10-BMGE05	11
Whelan2017_strict	Subset21_01	Simion2017	V2META10948-1-42-Calc_Hmm10-BMGE05	8
Whelan2017_strict	Subset21_01	Simion2017	V2META11390-42-Calc_Hmm10-BMGE05	2
Whelan2017_strict	Subset21_01	Simion2017	V2META14137-42-Calc_Hmm10-BMGE05	28
Whelan2017_strict	Subset21_01	Whelan2015_D1	Gene_0884	52
Whelan2017_strict	Subset21_01	Whelan2017_full	Subset22_06	238
Whelan2017_strict	Subset21_01	Whelan2017_full	Subset22_07	245
Whelan2017_strict	Subset21_01	Whelan2017_full	Subset5_10	191
Whelan2017_strict	Subset22	Hejnol2009	Tribe2484_0	8
Whelan2017_strict	Subset22	Simion2017	V2META14547-42-Calc_Hmm10-BMGE05	15
Whelan2017_strict	Subset22	Whelan2015_D1	Gene_0328	39
Whelan2017_strict	Subset22	Whelan2015_D10	Gene_0328	38
Whelan2017_strict	Subset22	Whelan2015_D20	Gene_0328	26
Whelan2017_strict	Subset22	Whelan2017_full	Subset28_01	195
Whelan2017_strict	Subset22_01	Borowiec2015_Total1080	OG301.fasta.aln_gene352	117
Whelan2017_strict	Subset23	Simion2017	V2META14095-42-Calc_Hmm10-BMGE05	36
Whelan2017_strict	Subset23	Whelan2015_D1	Gene_0348	66
Whelan2017_strict	Subset23	Whelan2015_D10	Gene_0348	65
Whelan2017_strict	Subset23	Whelan2015_D20	Gene_0348	64
Whelan2017_strict	Subset23	Whelan2017_full	Subset13_03	361
Whelan2017_strict	Subset23_01	Borowiec2015_Total1080	OG330.fasta.aln_gene382	45
Whelan2017_strict	Subset23_01	Hejnol2009	Tribe1702_0	10
Whelan2017_strict	Subset23_01	Ryan2013_est	gene386	20
Whelan2017_strict	Subset24	Borowiec2015_Total1080	OG1078.fasta.aln_gene73	7
Whelan2017_strict	Subset24	Ryan2013_est	gene239	2
Whelan2017_strict	Subset24	Whelan2015_D1	Gene_0414	8
Whelan2017_strict	Subset24	Whelan2015_D10	Gene_0414	9
